employee_id,tv_name,score
EMP100223,Papi_T,6.0
EMP100224,Papi_T,4.0
EMP100225,Papi_T,4.0
EMP100226,Papi_T,9.0
EMP100228,Papi_T,1.0
EMP100229,Papi_T,1.0
EMP100230,Papi_T,6.0
EMP100231,Papi_T,3.0
EMP100232,Papi_T,7.0
EMP100235,Papi_T,8.0
EMP100236,Papi_T,3.0
EMP100238,Papi_T,3.0
EMP100240,Papi_T,7.0
EMP100241,Papi_T,4.0
EMP100242,Papi_T,2.0
EMP100243,Papi_T,5.0
EMP100244,Papi_T,6.0
EMP100246,Papi_T,6.0
EMP100250,Papi_T,6.0
EMP100251,Papi_T,2.0
EMP100252,Papi_T,3.0
EMP100254,Papi_T,3.0
EMP100255,Papi_T,4.0
EMP100256,Papi_T,9.0
EMP100258,Papi_T,8.0
EMP100259,Papi_T,5.0
EMP100260,Papi_T,1.0
EMP100261,Papi_T,9.0
EMP100262,Papi_T,6.0
EMP100265,Papi_T,6.0
EMP100266,Papi_T,8.0
EMP100267,Papi_T,3.0
EMP100268,Papi_T,4.0
EMP100269,Papi_T,8.0
EMP100271,Papi_T,8.0
EMP100273,Papi_T,8.0
EMP100274,Papi_T,3.0
EMP100275,Papi_T,2.0
EMP100276,Papi_T,2.0
EMP100277,Papi_T,6.0
EMP100278,Papi_T,6.0
EMP100279,Papi_T,8.0
EMP100280,Papi_T,5.0
EMP100281,Papi_T,9.0
EMP100282,Papi_T,5.0
EMP100285,Papi_T,8.0
EMP100286,Papi_T,7.0
EMP100288,Papi_T,6.0
EMP100289,Papi_T,3.0
EMP100291,Papi_T,4.0
EMP100292,Papi_T,2.0
EMP100293,Papi_T,8.0
EMP100294,Papi_T,5.0
EMP100295,Papi_T,1.0
EMP100296,Papi_T,1.0
EMP100297,Papi_T,9.0
EMP100300,Papi_T,5.0
EMP100302,Papi_T,2.0
EMP100303,Papi_T,9.0
EMP100305,Papi_T,5.0
EMP100307,Papi_T,7.0
EMP100308,Papi_T,5.0
EMP100309,Papi_T,3.0
EMP100310,Papi_T,6.0
EMP100311,Papi_T,4.0
EMP100312,Papi_T,2.0
EMP100313,Papi_T,5.0
EMP100314,Papi_T,5.0
EMP100315,Papi_T,7.0
EMP100316,Papi_T,6.0
EMP100318,Papi_T,9.0
EMP100319,Papi_T,1.0
EMP100320,Papi_T,9.0
EMP100321,Papi_T,2.0
EMP100322,Papi_T,9.0
EMP100323,Papi_T,1.0
EMP100325,Papi_T,9.0
EMP100328,Papi_T,3.0
EMP100329,Papi_T,5.0
EMP100330,Papi_T,3.0
EMP100331,Papi_T,2.0
EMP100332,Papi_T,6.0
EMP100333,Papi_T,2.0
EMP100334,Papi_T,5.0
EMP100335,Papi_T,4.0
EMP100336,Papi_T,1.0
EMP100339,Papi_T,3.0
EMP100341,Papi_T,2.0
EMP100342,Papi_T,6.0
EMP100343,Papi_T,2.0
EMP100344,Papi_T,5.0
EMP100345,Papi_T,8.0
EMP100346,Papi_T,6.0
EMP100347,Papi_T,5.0
EMP100349,Papi_T,2.0
EMP100351,Papi_T,1.0
EMP100352,Papi_T,9.0
EMP100353,Papi_T,4.0
EMP100354,Papi_T,1.0
EMP100355,Papi_T,3.0
EMP100356,Papi_T,6.0
EMP100357,Papi_T,9.0
EMP100358,Papi_T,1.0
EMP100359,Papi_T,1.0
EMP100360,Papi_T,2.0
EMP100361,Papi_T,9.0
EMP100363,Papi_T,8.0
EMP100364,Papi_T,4.0
EMP100365,Papi_T,3.0
EMP100366,Papi_T,2.0
EMP100368,Papi_T,2.0
EMP100369,Papi_T,7.0
EMP100371,Papi_T,1.0
EMP100372,Papi_T,6.0
EMP100373,Papi_T,1.0
EMP100374,Papi_T,6.0
EMP100375,Papi_T,4.0
EMP100376,Papi_T,6.0
EMP100377,Papi_T,4.0
EMP100378,Papi_T,4.0
EMP100379,Papi_T,5.0
EMP100380,Papi_T,5.0
EMP100381,Papi_T,1.0
EMP100382,Papi_T,9.0
EMP100384,Papi_T,6.0
EMP100385,Papi_T,9.0
EMP100386,Papi_T,5.0
EMP100387,Papi_T,8.0
EMP100388,Papi_T,3.0
EMP100389,Papi_T,8.0
EMP100390,Papi_T,5.0
EMP100391,Papi_T,4.0
EMP100392,Papi_T,2.0
EMP100393,Papi_T,6.0
EMP100394,Papi_T,3.0
EMP100395,Papi_T,7.0
EMP100396,Papi_T,6.0
EMP100397,Papi_T,9.0
EMP100401,Papi_T,3.0
EMP100402,Papi_T,6.0
EMP100403,Papi_T,3.0
EMP100404,Papi_T,9.0
EMP100405,Papi_T,1.0
EMP100407,Papi_T,5.0
EMP100408,Papi_T,6.0
EMP100409,Papi_T,9.0
EMP100410,Papi_T,3.0
EMP100411,Papi_T,5.0
EMP100412,Papi_T,9.0
EMP100413,Papi_T,7.0
EMP100415,Papi_T,6.0
EMP100416,Papi_T,5.0
EMP100417,Papi_T,9.0
EMP100418,Papi_T,5.0
EMP100419,Papi_T,7.0
EMP100420,Papi_T,9.0
EMP100421,Papi_T,3.0
EMP100422,Papi_T,5.0
EMP100423,Papi_T,1.0
EMP100424,Papi_T,8.0
EMP100425,Papi_T,5.0
EMP100426,Papi_T,2.0
EMP100427,Papi_T,5.0
EMP100428,Papi_T,6.0
EMP100431,Papi_T,2.0
EMP100433,Papi_T,2.0
EMP100435,Papi_T,6.0
EMP100437,Papi_T,1.0
EMP100439,Papi_T,4.0
EMP100440,Papi_T,6.0
EMP100441,Papi_T,2.0
EMP100442,Papi_T,2.0
EMP100443,Papi_T,4.0
EMP100445,Papi_T,7.0
EMP100446,Papi_T,5.0
EMP100447,Papi_T,4.0
EMP100448,Papi_T,9.0
EMP100449,Papi_T,3.0
EMP100450,Papi_T,8.0
EMP100451,Papi_T,8.0
EMP100452,Papi_T,9.0
EMP100453,Papi_T,5.0
EMP100455,Papi_T,5.0
EMP100456,Papi_T,7.0
EMP100457,Papi_T,9.0
EMP100459,Papi_T,4.0
EMP100460,Papi_T,4.0
EMP100461,Papi_T,6.0
EMP100462,Papi_T,9.0
EMP100463,Papi_T,8.0
EMP100464,Papi_T,8.0
EMP100465,Papi_T,2.0
EMP100466,Papi_T,8.0
EMP100468,Papi_T,6.0
EMP100469,Papi_T,1.0
EMP100470,Papi_T,1.0
EMP100471,Papi_T,1.0
EMP100473,Papi_T,6.0
EMP100477,Papi_T,3.0
EMP100479,Papi_T,1.0
EMP100481,Papi_T,3.0
EMP100482,Papi_T,1.0
EMP100483,Papi_T,2.0
EMP100484,Papi_T,4.0
EMP100485,Papi_T,6.0
EMP100486,Papi_T,1.0
EMP100487,Papi_T,8.0
EMP100488,Papi_T,9.0
EMP100490,Papi_T,1.0
EMP100491,Papi_T,4.0
EMP100492,Papi_T,8.0
EMP100493,Papi_T,2.0
EMP100494,Papi_T,1.0
EMP100495,Papi_T,8.0
EMP100496,Papi_T,1.0
EMP100500,Papi_T,9.0
EMP100501,Papi_T,9.0
EMP100502,Papi_T,8.0
EMP100503,Papi_T,6.0
EMP100504,Papi_T,3.0
EMP100505,Papi_T,4.0
EMP100506,Papi_T,7.0
EMP100507,Papi_T,9.0
EMP100508,Papi_T,8.0
EMP100509,Papi_T,9.0
EMP100510,Papi_T,6.0
EMP100511,Papi_T,3.0
EMP100512,Papi_T,1.0
EMP100513,Papi_T,7.0
EMP100514,Papi_T,8.0
EMP100516,Papi_T,4.0
EMP100517,Papi_T,9.0
EMP100518,Papi_T,4.0
EMP100519,Papi_T,6.0
EMP100520,Papi_T,2.0
EMP100521,Papi_T,7.0
EMP100522,Papi_T,6.0
EMP100523,Papi_T,9.0
EMP100524,Papi_T,3.0
EMP100525,Papi_T,1.0
EMP100526,Papi_T,2.0
EMP100527,Papi_T,9.0
EMP100528,Papi_T,6.0
EMP100529,Papi_T,4.0
EMP100531,Papi_T,4.0
EMP100532,Papi_T,6.0
EMP100534,Papi_T,7.0
EMP100536,Papi_T,3.0
EMP100537,Papi_T,4.0
EMP100539,Papi_T,1.0
EMP100540,Papi_T,7.0
EMP100541,Papi_T,8.0
EMP100542,Papi_T,4.0
EMP100543,Papi_T,9.0
EMP100545,Papi_T,7.0
EMP100546,Papi_T,6.0
EMP100547,Papi_T,3.0
EMP100548,Papi_T,7.0
EMP100549,Papi_T,2.0
EMP100550,Papi_T,8.0
EMP100551,Papi_T,8.0
EMP100552,Papi_T,5.0
EMP100553,Papi_T,9.0
EMP100554,Papi_T,2.0
EMP100555,Papi_T,6.0
EMP100556,Papi_T,2.0
EMP100557,Papi_T,1.0
EMP100561,Papi_T,3.0
EMP100562,Papi_T,6.0
EMP100563,Papi_T,1.0
EMP100564,Papi_T,3.0
EMP100565,Papi_T,2.0
EMP100566,Papi_T,6.0
EMP100568,Papi_T,9.0
EMP100569,Papi_T,5.0
EMP100570,Papi_T,8.0
EMP100571,Papi_T,7.0
EMP100572,Papi_T,6.0
EMP100573,Papi_T,2.0
EMP100575,Papi_T,8.0
EMP100576,Papi_T,3.0
EMP100578,Papi_T,8.0
EMP100579,Papi_T,3.0
EMP100580,Papi_T,9.0
EMP100581,Papi_T,8.0
EMP100582,Papi_T,2.0
EMP100583,Papi_T,1.0
EMP100584,Papi_T,6.0
EMP100586,Papi_T,6.0
EMP100587,Papi_T,4.0
EMP100589,Papi_T,2.0
EMP100590,Papi_T,6.0
EMP100591,Papi_T,3.0
EMP100593,Papi_T,7.0
EMP100594,Papi_T,4.0
EMP100595,Papi_T,5.0
EMP100596,Papi_T,5.0
EMP100597,Papi_T,1.0
EMP100598,Papi_T,1.0
EMP100599,Papi_T,1.0
EMP100600,Papi_T,5.0
EMP100602,Papi_T,4.0
EMP100603,Papi_T,2.0
EMP100604,Papi_T,9.0
EMP100605,Papi_T,4.0
EMP100606,Papi_T,8.0
EMP100607,Papi_T,2.0
EMP100608,Papi_T,6.0
EMP100609,Papi_T,6.0
EMP100610,Papi_T,2.0
EMP100611,Papi_T,9.0
EMP100612,Papi_T,5.0
EMP100613,Papi_T,7.0
EMP100615,Papi_T,2.0
EMP100617,Papi_T,6.0
EMP100618,Papi_T,1.0
EMP100620,Papi_T,3.0
EMP100621,Papi_T,8.0
EMP100622,Papi_T,5.0
EMP100623,Papi_T,9.0
EMP100624,Papi_T,3.0
EMP100626,Papi_T,2.0
EMP100627,Papi_T,7.0
EMP100628,Papi_T,7.0
EMP100629,Papi_T,4.0
EMP100630,Papi_T,6.0
EMP100631,Papi_T,9.0
EMP100632,Papi_T,7.0
EMP100633,Papi_T,3.0
EMP100634,Papi_T,1.0
EMP100637,Papi_T,1.0
EMP100638,Papi_T,7.0
EMP100639,Papi_T,4.0
EMP100640,Papi_T,1.0
EMP100641,Papi_T,3.0
EMP100642,Papi_T,5.0
EMP100643,Papi_T,9.0
EMP100644,Papi_T,6.0
EMP100645,Papi_T,1.0
EMP100646,Papi_T,4.0
EMP100648,Papi_T,6.0
EMP100649,Papi_T,1.0
EMP100650,Papi_T,5.0
EMP100651,Papi_T,3.0
EMP100652,Papi_T,4.0
EMP100654,Papi_T,5.0
EMP100655,Papi_T,4.0
EMP100657,Papi_T,6.0
EMP100658,Papi_T,4.0
EMP100659,Papi_T,3.0
EMP100660,Papi_T,5.0
EMP100661,Papi_T,7.0
EMP100662,Papi_T,5.0
EMP100663,Papi_T,9.0
EMP100664,Papi_T,7.0
EMP100665,Papi_T,6.0
EMP100666,Papi_T,3.0
EMP100667,Papi_T,3.0
EMP100669,Papi_T,9.0
EMP100670,Papi_T,2.0
EMP100671,Papi_T,8.0
EMP100672,Papi_T,9.0
EMP100673,Papi_T,7.0
EMP100674,Papi_T,6.0
EMP100676,Papi_T,6.0
EMP100677,Papi_T,1.0
EMP100678,Papi_T,1.0
EMP100679,Papi_T,5.0
EMP100680,Papi_T,9.0
EMP100682,Papi_T,8.0
EMP100683,Papi_T,2.0
EMP100684,Papi_T,9.0
EMP100685,Papi_T,4.0
EMP100686,Papi_T,3.0
EMP100687,Papi_T,4.0
EMP100688,Papi_T,1.0
EMP100690,Papi_T,4.0
EMP100691,Papi_T,4.0
EMP100692,Papi_T,5.0
EMP100693,Papi_T,8.0
EMP100694,Papi_T,8.0
EMP100695,Papi_T,5.0
EMP100696,Papi_T,8.0
EMP100697,Papi_T,7.0
EMP100698,Papi_T,5.0
EMP100699,Papi_T,9.0
EMP100700,Papi_T,5.0
EMP100701,Papi_T,9.0
EMP100702,Papi_T,4.0
EMP100703,Papi_T,7.0
EMP100704,Papi_T,2.0
EMP100705,Papi_T,8.0
EMP100706,Papi_T,3.0
EMP100707,Papi_T,6.0
EMP100708,Papi_T,8.0
EMP100709,Papi_T,1.0
EMP100711,Papi_T,6.0
EMP100712,Papi_T,8.0
EMP100713,Papi_T,6.0
EMP100714,Papi_T,8.0
EMP100715,Papi_T,8.0
EMP100716,Papi_T,3.0
EMP100719,Papi_T,4.0
EMP100720,Papi_T,1.0
EMP100721,Papi_T,7.0
EMP100722,Papi_T,8.0
EMP100723,Papi_T,2.0
EMP100724,Papi_T,3.0
EMP100725,Papi_T,2.0
EMP100726,Papi_T,8.0
EMP100727,Papi_T,9.0
EMP100728,Papi_T,3.0
EMP100729,Papi_T,1.0
EMP100730,Papi_T,8.0
EMP100731,Papi_T,9.0
EMP100732,Papi_T,7.0
EMP100733,Papi_T,1.0
EMP100734,Papi_T,6.0
EMP100735,Papi_T,7.0
EMP100736,Papi_T,5.0
EMP100737,Papi_T,3.0
EMP100738,Papi_T,1.0
EMP100739,Papi_T,3.0
EMP100740,Papi_T,4.0
EMP100742,Papi_T,8.0
EMP100744,Papi_T,7.0
EMP100745,Papi_T,8.0
EMP100746,Papi_T,2.0
EMP100747,Papi_T,7.0
EMP100748,Papi_T,5.0
EMP100749,Papi_T,5.0
EMP100751,Papi_T,8.0
EMP100752,Papi_T,2.0
EMP100753,Papi_T,2.0
EMP100754,Papi_T,2.0
EMP100755,Papi_T,4.0
EMP100756,Papi_T,3.0
EMP100757,Papi_T,2.0
EMP100758,Papi_T,2.0
EMP100760,Papi_T,2.0
EMP100761,Papi_T,5.0
EMP100762,Papi_T,7.0
EMP100763,Papi_T,3.0
EMP100764,Papi_T,9.0
EMP100765,Papi_T,6.0
EMP100766,Papi_T,2.0
EMP100767,Papi_T,5.0
EMP100768,Papi_T,4.0
EMP100769,Papi_T,5.0
EMP100770,Papi_T,8.0
EMP100771,Papi_T,7.0
EMP100772,Papi_T,4.0
EMP100773,Papi_T,2.0
EMP100774,Papi_T,6.0
EMP100775,Papi_T,7.0
EMP100776,Papi_T,4.0
EMP100777,Papi_T,6.0
EMP100778,Papi_T,7.0
EMP100781,Papi_T,4.0
EMP100782,Papi_T,5.0
EMP100784,Papi_T,2.0
EMP100785,Papi_T,1.0
EMP100786,Papi_T,5.0
EMP100787,Papi_T,3.0
EMP100788,Papi_T,8.0
EMP100789,Papi_T,2.0
EMP100790,Papi_T,2.0
EMP100791,Papi_T,1.0
EMP100793,Papi_T,7.0
EMP100794,Papi_T,1.0
EMP100795,Papi_T,7.0
EMP100796,Papi_T,7.0
EMP100797,Papi_T,1.0
EMP100798,Papi_T,6.0
EMP100800,Papi_T,1.0
EMP100801,Papi_T,1.0
EMP100802,Papi_T,9.0
EMP100803,Papi_T,4.0
EMP100804,Papi_T,6.0
EMP100805,Papi_T,9.0
EMP100807,Papi_T,4.0
EMP100808,Papi_T,7.0
EMP100809,Papi_T,1.0
EMP100810,Papi_T,7.0
EMP100811,Papi_T,4.0
EMP100812,Papi_T,7.0
EMP100813,Papi_T,9.0
EMP100814,Papi_T,8.0
EMP100815,Papi_T,4.0
EMP100816,Papi_T,5.0
EMP100817,Papi_T,8.0
EMP100818,Papi_T,5.0
EMP100819,Papi_T,9.0
EMP100820,Papi_T,4.0
EMP100821,Papi_T,7.0
EMP100822,Papi_T,6.0
EMP100823,Papi_T,1.0
EMP100824,Papi_T,3.0
EMP100826,Papi_T,4.0
EMP100827,Papi_T,4.0
EMP100828,Papi_T,5.0
EMP100829,Papi_T,4.0
EMP100832,Papi_T,1.0
EMP100833,Papi_T,9.0
EMP100834,Papi_T,5.0
EMP100835,Papi_T,7.0
EMP100836,Papi_T,1.0
EMP100839,Papi_T,9.0
EMP100840,Papi_T,3.0
EMP100841,Papi_T,6.0
EMP100842,Papi_T,8.0
EMP100843,Papi_T,2.0
EMP100845,Papi_T,7.0
EMP100846,Papi_T,2.0
EMP100847,Papi_T,3.0
EMP100848,Papi_T,9.0
EMP100850,Papi_T,7.0
EMP100851,Papi_T,2.0
EMP100852,Papi_T,1.0
EMP100853,Papi_T,5.0
EMP100854,Papi_T,9.0
EMP100855,Papi_T,7.0
EMP100856,Papi_T,6.0
EMP100858,Papi_T,9.0
EMP100859,Papi_T,2.0
EMP100860,Papi_T,5.0
EMP100861,Papi_T,5.0
EMP100862,Papi_T,6.0
EMP100863,Papi_T,3.0
EMP100864,Papi_T,5.0
EMP100865,Papi_T,5.0
EMP100867,Papi_T,4.0
EMP100868,Papi_T,2.0
EMP100869,Papi_T,3.0
EMP100871,Papi_T,7.0
EMP100872,Papi_T,4.0
EMP100873,Papi_T,5.0
EMP100874,Papi_T,5.0
EMP100875,Papi_T,7.0
EMP100876,Papi_T,8.0
EMP100877,Papi_T,6.0
EMP100878,Papi_T,8.0
EMP100879,Papi_T,4.0
EMP100880,Papi_T,1.0
EMP100881,Papi_T,2.0
EMP100882,Papi_T,4.0
EMP100883,Papi_T,1.0
EMP100884,Papi_T,5.0
EMP100885,Papi_T,7.0
EMP100887,Papi_T,3.0
EMP100888,Papi_T,7.0
EMP100890,Papi_T,7.0
EMP100892,Papi_T,9.0
EMP100894,Papi_T,6.0
EMP100895,Papi_T,8.0
EMP100897,Papi_T,4.0
EMP100899,Papi_T,2.0
EMP100900,Papi_T,9.0
EMP100901,Papi_T,3.0
EMP100902,Papi_T,8.0
EMP100903,Papi_T,8.0
EMP100904,Papi_T,1.0
EMP100905,Papi_T,4.0
EMP100907,Papi_T,2.0
EMP100908,Papi_T,9.0
EMP100910,Papi_T,1.0
EMP100911,Papi_T,4.0
EMP100912,Papi_T,9.0
EMP100913,Papi_T,9.0
EMP100914,Papi_T,7.0
EMP100915,Papi_T,7.0
EMP100916,Papi_T,5.0
EMP100917,Papi_T,3.0
EMP100918,Papi_T,6.0
EMP100919,Papi_T,1.0
EMP100920,Papi_T,2.0
EMP100922,Papi_T,6.0
EMP100923,Papi_T,2.0
EMP100924,Papi_T,9.0
EMP100925,Papi_T,4.0
EMP100926,Papi_T,8.0
EMP100927,Papi_T,2.0
EMP100928,Papi_T,6.0
EMP100929,Papi_T,2.0
EMP100930,Papi_T,1.0
EMP100931,Papi_T,5.0
EMP100933,Papi_T,7.0
EMP100934,Papi_T,1.0
EMP100935,Papi_T,7.0
EMP100939,Papi_T,5.0
EMP100940,Papi_T,2.0
EMP100942,Papi_T,6.0
EMP100944,Papi_T,7.0
EMP100945,Papi_T,1.0
EMP100946,Papi_T,8.0
EMP100948,Papi_T,4.0
EMP100949,Papi_T,5.0
EMP100950,Papi_T,8.0
EMP100951,Papi_T,2.0
EMP100954,Papi_T,4.0
EMP100955,Papi_T,8.0
EMP100956,Papi_T,9.0
EMP100957,Papi_T,1.0
EMP100958,Papi_T,9.0
EMP100961,Papi_T,9.0
EMP100962,Papi_T,6.0
EMP100963,Papi_T,9.0
EMP100964,Papi_T,6.0
EMP100966,Papi_T,2.0
EMP100967,Papi_T,7.0
EMP100969,Papi_T,8.0
EMP100970,Papi_T,5.0
EMP100971,Papi_T,5.0
EMP100972,Papi_T,6.0
EMP100973,Papi_T,5.0
EMP100974,Papi_T,3.0
EMP100976,Papi_T,7.0
EMP100978,Papi_T,5.0
EMP100979,Papi_T,9.0
EMP100980,Papi_T,9.0
EMP100981,Papi_T,6.0
EMP100982,Papi_T,9.0
EMP100984,Papi_T,6.0
EMP100985,Papi_T,1.0
EMP100986,Papi_T,5.0
EMP100987,Papi_T,2.0
EMP100988,Papi_T,8.0
EMP100989,Papi_T,1.0
EMP100990,Papi_T,1.0
EMP100991,Papi_T,6.0
EMP100993,Papi_T,2.0
EMP100994,Papi_T,2.0
EMP100996,Papi_T,8.0
EMP100997,Papi_T,8.0
EMP100998,Papi_T,5.0
EMP100999,Papi_T,5.0
EMP101000,Papi_T,7.0
EMP101001,Papi_T,1.0
EMP101002,Papi_T,6.0
EMP101003,Papi_T,3.0
EMP101004,Papi_T,9.0
EMP101005,Papi_T,3.0
EMP101006,Papi_T,6.0
EMP101007,Papi_T,3.0
EMP101008,Papi_T,5.0
EMP101009,Papi_T,2.0
EMP101010,Papi_T,2.0
EMP101012,Papi_T,7.0
EMP101013,Papi_T,8.0
EMP101014,Papi_T,5.0
EMP101016,Papi_T,7.0
EMP101017,Papi_T,1.0
EMP101018,Papi_T,5.0
EMP101020,Papi_T,6.0
EMP101021,Papi_T,4.0
EMP101022,Papi_T,7.0
EMP101023,Papi_T,1.0
EMP101024,Papi_T,2.0
EMP101025,Papi_T,3.0
EMP101026,Papi_T,5.0
EMP101027,Papi_T,5.0
EMP101029,Papi_T,5.0
EMP101030,Papi_T,1.0
EMP101031,Papi_T,6.0
EMP101032,Papi_T,7.0
EMP101033,Papi_T,9.0
EMP101034,Papi_T,9.0
EMP101036,Papi_T,3.0
EMP101037,Papi_T,6.0
EMP101038,Papi_T,6.0
EMP101039,Papi_T,9.0
EMP101040,Papi_T,1.0
EMP101042,Papi_T,4.0
EMP101043,Papi_T,1.0
EMP101044,Papi_T,8.0
EMP101045,Papi_T,9.0
EMP101046,Papi_T,7.0
EMP101047,Papi_T,2.0
EMP101049,Papi_T,2.0
EMP101050,Papi_T,9.0
EMP101052,Papi_T,9.0
EMP101055,Papi_T,9.0
EMP101056,Papi_T,7.0
EMP101057,Papi_T,7.0
EMP101058,Papi_T,5.0
EMP101059,Papi_T,8.0
EMP101060,Papi_T,4.0
EMP101061,Papi_T,9.0
EMP101062,Papi_T,2.0
EMP101064,Papi_T,3.0
EMP101066,Papi_T,3.0
EMP101067,Papi_T,7.0
EMP101068,Papi_T,2.0
EMP101069,Papi_T,2.0
EMP101070,Papi_T,7.0
EMP101072,Papi_T,6.0
EMP101073,Papi_T,3.0
EMP101075,Papi_T,6.0
EMP101076,Papi_T,2.0
EMP101079,Papi_T,6.0
EMP101080,Papi_T,7.0
EMP101081,Papi_T,3.0
EMP101082,Papi_T,2.0
EMP101083,Papi_T,3.0
EMP101084,Papi_T,8.0
EMP101085,Papi_T,7.0
EMP101086,Papi_T,6.0
EMP101088,Papi_T,3.0
EMP101089,Papi_T,5.0
EMP101091,Papi_T,8.0
EMP101092,Papi_T,4.0
EMP101093,Papi_T,4.0
EMP101096,Papi_T,6.0
EMP101097,Papi_T,6.0
EMP101098,Papi_T,7.0
EMP101100,Papi_T,4.0
EMP101101,Papi_T,2.0
EMP101103,Papi_T,5.0
EMP101104,Papi_T,8.0
EMP101105,Papi_T,2.0
EMP101106,Papi_T,7.0
EMP101109,Papi_T,4.0
EMP101111,Papi_T,1.0
EMP101112,Papi_T,8.0
EMP101113,Papi_T,8.0
EMP101114,Papi_T,8.0
EMP101115,Papi_T,4.0
EMP101116,Papi_T,2.0
EMP101117,Papi_T,2.0
EMP101118,Papi_T,9.0
EMP101119,Papi_T,6.0
EMP101120,Papi_T,4.0
EMP101121,Papi_T,2.0
EMP101122,Papi_T,5.0
EMP101123,Papi_T,3.0
EMP101124,Papi_T,6.0
EMP101126,Papi_T,8.0
EMP101127,Papi_T,5.0
EMP101128,Papi_T,3.0
EMP101129,Papi_T,7.0
EMP101130,Papi_T,6.0
EMP101131,Papi_T,4.0
EMP101133,Papi_T,6.0
EMP101136,Papi_T,1.0
EMP101137,Papi_T,6.0
EMP101138,Papi_T,1.0
EMP101139,Papi_T,3.0
EMP101140,Papi_T,5.0
EMP101141,Papi_T,6.0
EMP101142,Papi_T,1.0
EMP101143,Papi_T,2.0
EMP101147,Papi_T,4.0
EMP101149,Papi_T,7.0
EMP101150,Papi_T,4.0
EMP101151,Papi_T,4.0
EMP101152,Papi_T,2.0
EMP101153,Papi_T,4.0
EMP101154,Papi_T,6.0
EMP101158,Papi_T,7.0
EMP101159,Papi_T,8.0
EMP101160,Papi_T,9.0
EMP101161,Papi_T,7.0
EMP101162,Papi_T,3.0
EMP101163,Papi_T,1.0
EMP101164,Papi_T,4.0
EMP101165,Papi_T,8.0
EMP101166,Papi_T,4.0
EMP101167,Papi_T,1.0
EMP101168,Papi_T,4.0
EMP101170,Papi_T,4.0
EMP101171,Papi_T,6.0
EMP101175,Papi_T,9.0
EMP101176,Papi_T,2.0
EMP101177,Papi_T,2.0
EMP101178,Papi_T,9.0
EMP101179,Papi_T,7.0
EMP101180,Papi_T,4.0
EMP101181,Papi_T,4.0
EMP101182,Papi_T,2.0
EMP101183,Papi_T,9.0
EMP101184,Papi_T,8.0
EMP101186,Papi_T,2.0
EMP101187,Papi_T,5.0
EMP101188,Papi_T,9.0
EMP101189,Papi_T,2.0
EMP101190,Papi_T,5.0
EMP101191,Papi_T,3.0
EMP101192,Papi_T,7.0
EMP101193,Papi_T,9.0
EMP101194,Papi_T,3.0
EMP101195,Papi_T,4.0
EMP101197,Papi_T,8.0
EMP101198,Papi_T,5.0
EMP101199,Papi_T,4.0
EMP101200,Papi_T,2.0
EMP101201,Papi_T,8.0
EMP101204,Papi_T,1.0
EMP101205,Papi_T,4.0
EMP101206,Papi_T,2.0
EMP101207,Papi_T,8.0
EMP101208,Papi_T,8.0
EMP101209,Papi_T,1.0
EMP101210,Papi_T,3.0
EMP101211,Papi_T,5.0
EMP101212,Papi_T,2.0
EMP101213,Papi_T,7.0
EMP101215,Papi_T,1.0
EMP101216,Papi_T,3.0
EMP101218,Papi_T,8.0
EMP101219,Papi_T,9.0
EMP101220,Papi_T,4.0
EMP101221,Papi_T,9.0
EMP101222,Papi_T,8.0
EMP101223,Papi_T,9.0
EMP101224,Papi_T,1.0
EMP101225,Papi_T,8.0
EMP101226,Papi_T,3.0
EMP101227,Papi_T,5.0
EMP101228,Papi_T,2.0
EMP101229,Papi_T,3.0
EMP101230,Papi_T,8.0
EMP101231,Papi_T,9.0
EMP101232,Papi_T,8.0
EMP101233,Papi_T,7.0
EMP101234,Papi_T,2.0
EMP101236,Papi_T,9.0
EMP101237,Papi_T,3.0
EMP101238,Papi_T,8.0
EMP101239,Papi_T,2.0
EMP101242,Papi_T,4.0
EMP101243,Papi_T,4.0
EMP101246,Papi_T,8.0
EMP101247,Papi_T,7.0
EMP101248,Papi_T,9.0
EMP101249,Papi_T,5.0
EMP101250,Papi_T,6.0
EMP101251,Papi_T,9.0
EMP101253,Papi_T,6.0
EMP101254,Papi_T,5.0
EMP101255,Papi_T,1.0
EMP101256,Papi_T,2.0
EMP101257,Papi_T,5.0
EMP101258,Papi_T,3.0
EMP101259,Papi_T,6.0
EMP101260,Papi_T,8.0
EMP101262,Papi_T,4.0
EMP101263,Papi_T,8.0
EMP101264,Papi_T,2.0
EMP101266,Papi_T,4.0
EMP101267,Papi_T,2.0
EMP101268,Papi_T,9.0
EMP101269,Papi_T,6.0
EMP101270,Papi_T,7.0
EMP101271,Papi_T,8.0
EMP101272,Papi_T,6.0
EMP101273,Papi_T,3.0
EMP101274,Papi_T,3.0
EMP101275,Papi_T,8.0
EMP101276,Papi_T,5.0
EMP101277,Papi_T,1.0
EMP101279,Papi_T,4.0
EMP101280,Papi_T,4.0
EMP101281,Papi_T,1.0
EMP101282,Papi_T,8.0
EMP101285,Papi_T,5.0
EMP101286,Papi_T,5.0
EMP101287,Papi_T,9.0
EMP101288,Papi_T,2.0
EMP101289,Papi_T,3.0
EMP101290,Papi_T,9.0
EMP101291,Papi_T,4.0
EMP101292,Papi_T,9.0
EMP101293,Papi_T,6.0
EMP101295,Papi_T,2.0
